Dubai,Berlin,DBI-BLN-8,BlueJet,130,538.2625,2074.2043
Maldives,Costa Rica,MLD-CRA-9,EasyJet,159,1294.4209,3221.2402
Berlin,Rio de Janeiro,BLN-RDJ-6,Delta Air Lines,112,3088.1973,678.0249
Rio de Janeiro,Tahiti,RDJ-THI-10,British Airways,169,3603.7383,843.5382
Tahiti,Maldives,THI-MLD-6,United Airlines,191,568.80725,2479.116
Rio de Janeiro,Berlin,RDJ-BLN-5,Frontier Airlines,112,4559.2827,3434.3972
Santorini,Costa Rica,STI-CRA-10,EasyJet,135,2131.0183,1546.103
Maldives,Santorini,MLD-STI-9,EasyJet,192,1786.9309,1394.5969
Santorini,Costa Rica,STI-CRA-11,BlueJet,90,1684.8699,3264.98
Edinburgh,Santorini,EDN-STI-12,BlueJet,191,4318.6353,3231.1392
Santorini,Paris,STI-PRI-10,Ryanair,198,2772.1848,2636.0823
Rio de Janeiro,Dubai,RDJ-DBI-12,BlueJet,90,2095.4194,2201.882
Dubai,Costa Rica,DBI-CRA-12,Frontier Airlines,192,3338.1309,1643.654
Dubai,Maldives,DBI-MLD-12,British Airways,99,514.69666,740.0133
Santorini,Stockholm,STI-SKM-11,United Airlines,67,4197.307,745.0679
London,Maldives,LDN-MLD-7,British Airways,161,4239.442,3556.2312
Paris,Maldives,PRI-MLD-16,EasyJet,87,3167.6765,1425.6287
Santorini,Costa Rica,STI-CRA-12,EasyJet,122,3321.7874,1177.6486
Rio de Janeiro,Edinburgh,RDJ-EDN-9,BlueJet,171,2228.5747,729.42395
Maldives,Costa Rica,MLD-CRA-10,United Airlines,182,3292.959,3974.8606
London,Tahiti,LDN-THI-11,Frontier Airlines,140,750.59314,1569.2318
Costa Rica,Tahiti,CRA-THI-7,British Airways,81,4133.298,876.1239
Maldives,Santorini,MLD-STI-10,EasyJet,157,976.8546,918.62805
Maldives,Stockholm,MLD-SKM-6,Ryanair,197,2769.0461,3608.083
Phuket,Costa Rica,RKT-CRA-9,Virgin,191,2471.77,1449.8657
London,Dubai,LDN-DBI-12,United Airlines,77,1279.0286,456.16888
London,Rio de Janeiro,LDN-RDJ-12,Frontier Airlines,106,1042.0471,1697.6014
Berlin,Santorini,BLN-STI-18,Ryanair,151,1317.1675,2629.421
Stockholm,Dubai,SKM-DBI-7,British Airways,62,4240.368,1907.167
Edinburgh,Stockholm,EDN-SKM-15,Delta Air Lines,123,1609.3082,2376.4192
Santorini,Dubai,STI-DBI-9,Delta Air Lines,132,4693.9453,3142.5889
Tahiti,Stockholm,THI-SKM-10,Ryanair,53,1286.5391,3343.7139
Phuket,Santorini,RKT-STI-8,BlueJet,122,3227.9832,1989.1097
Tahiti,London,THI-LDN-14,Delta Air Lines,76,1498.6985,1982.3878
Berlin,Edinburgh,BLN-EDN-11,Delta Air Lines,164,4226.7725,902.4065
London,Edinburgh,LDN-EDN-13,EasyJet,139,1184.4512,3582.3525
Maldives,Phuket,MLD-RKT-8,United Airlines,60,4194.8535,2189.9292
Santorini,London,STI-LDN-11,Delta Air Lines,50,1967.3456,1582.6443
Santorini,Maldives,STI-MLD-14,British Airways,119,3551.5278,2592.1047
Berlin,Stockholm,BLN-SKM-13,EasyJet,124,3069.2012,3141.2688
Berlin,Edinburgh,BLN-EDN-12,BlueJet,72,554.0623,859.63855
Stockholm,Santorini,SKM-STI-9,BlueJet,144,3332.3586,3303.6526
Edinburgh,Tahiti,EDN-THI-12,British Airways,135,4917.4185,1174.2532
Stockholm,Berlin,SKM-BLN-10,Frontier Airlines,88,1139.0239,2681.1755
Phuket,Stockholm,RKT-SKM-19,Frontier Airlines,197,2199.7026,3614.4507
Maldives,Costa Rica,MLD-CRA-11,Frontier Airlines,109,745.7102,3084.8394
Paris,Rio de Janeiro,PRI-RDJ-10,British Airways,141,697.2952,1439.8534
Maldives,Edinburgh,MLD-EDN-10,Frontier Airlines,158,2328.8032,3282.435
Edinburgh,Stockholm,EDN-SKM-16,Delta Air Lines,162,1370.015,2848.4082
Dubai,Edinburgh,DBI-EDN-7,Virgin,197,4754.992,694.0122
Dubai,Phuket,DBI-RKT-12,BlueJet,159,731.38025,1693.2842
Edinburgh,London,EDN-LDN-10,British Airways,191,4980.851,2766.7104
Santorini,London,STI-LDN-12,BlueJet,86,2108.8276,1367.0486
Tahiti,Stockholm,THI-SKM-11,Delta Air Lines,148,2815.1755,2048.7249
Berlin,Dubai,BLN-DBI-5,United Airlines,77,4762.151,751.8524
Santorini,Rio de Janeiro,STI-RDJ-9,Ryanair,128,4373.0117,508.36017
Santorini,Costa Rica,STI-CRA-13,United Airlines,118,4633.0146,3845.3284
Stockholm,Phuket,SKM-RKT-8,British Airways,178,3354.9387,2156.379
London,Costa Rica,LDN-CRA-9,Frontier Airlines,96,3263.3804,1279.9712
Maldives,Rio de Janeiro,MLD-RDJ-11,Virgin,183,3832.828,2510.8044
Costa Rica,Paris,CRA-PRI-10,Delta Air Lines,160,4866.4673,2246.8594
Edinburgh,Paris,EDN-PRI-13,British Airways,190,1251.9851,2225.75
Stockholm,Maldives,SKM-MLD-15,Frontier Airlines,66,2634.5955,2911.3574
Santorini,Tahiti,STI-THI-12,Ryanair,97,2239.484,2873.3887
Dubai,Tahiti,DBI-THI-8,Virgin,70,2795.1692,2703.6204
Rio de Janeiro,London,RDJ-LDN-13,Frontier Airlines,91,2535.334,2502.5276
Berlin,Costa Rica,BLN-CRA-14,United Airlines,174,1004.1327,3421.9287
Costa Rica,Santorini,CRA-STI-7,British Airways,179,4572.426,3485.5674
Maldives,Santorini,MLD-STI-11,Ryanair,83,1967.8619,3699.7556
Stockholm,Dubai,SKM-DBI-8,BlueJet,166,4516.299,2944.8406
Costa Rica,Stockholm,CRA-SKM-15,Ryanair,144,3129.1882,3384.473
Costa Rica,Paris,CRA-PRI-11,Frontier Airlines,155,846.48346,826.6049
Tahiti,Phuket,THI-RKT-11,Delta Air Lines,67,1473.4814,1966.2062
Stockholm,Rio de Janeiro,SKM-RDJ-7,Frontier Airlines,161,1256.6605,3141.4087
Tahiti,Santorini,THI-STI-9,British Airways,78,1758.4686,2478.115
Paris,Rio de Janeiro,PRI-RDJ-11,EasyJet,110,2825.402,1295.8716
Paris,Tahiti,PRI-THI-15,United Airlines,179,1982.6868,1792.3021
Paris,Santorini,PRI-STI-9,Ryanair,110,2535.4646,1900.895
London,Santorini,LDN-STI-11,BlueJet,96,1904.9968,2886.813
Phuket,Berlin,RKT-BLN-9,Frontier Airlines,138,1009.04114,3032.8184
Maldives,Costa Rica,MLD-CRA-12,United Airlines,125,835.5028,2994.9119
London,Tahiti,LDN-THI-12,Delta Air Lines,93,3943.4744,3678.5264
Tahiti,Edinburgh,THI-EDN-5,Frontier Airlines,181,3875.133,578.5525
Berlin,Phuket,BLN-RKT-7,EasyJet,82,3982.163,3194.7576
Rio de Janeiro,Paris,RDJ-PRI-13,Ryanair,107,1681.1145,3535.3796
London,Rio de Janeiro,LDN-RDJ-13,Virgin,112,655.2696,483.601
Rio de Janeiro,Costa Rica,RDJ-CRA-10,Virgin,116,2390.823,1418.7571
Stockholm,Maldives,SKM-MLD-16,British Airways,73,1115.468,2138.7632
Phuket,Rio de Janeiro,RKT-RDJ-10,British Airways,197,1546.4509,3700.5894
London,Rio de Janeiro,LDN-RDJ-14,Virgin,109,2737.447,713.8897
Maldives,Costa Rica,MLD-CRA-13,BlueJet,184,2790.4023,777.1405
Berlin,Costa Rica,BLN-CRA-15,BlueJet,127,3150.9802,2301.775
Santorini,Dubai,STI-DBI-10,United Airlines,150,4996.2256,2109.6904
Stockholm,Edinburgh,SKM-EDN-9,Delta Air Lines,120,1801.7133,2331.1484
Santorini,Rio de Janeiro,STI-RDJ-10,Ryanair,180,4078.0012,3407.5437
Costa Rica,Tahiti,CRA-THI-8,Virgin,58,3845.4658,3696.9285
Santorini,Stockholm,STI-SKM-12,British Airways,195,3293.9907,3996.0972
Stockholm,Santorini,SKM-STI-10,BlueJet,161,3603.5774,1723.32
Berlin,Dubai,BLN-DBI-6,Delta Air Lines,199,3530.7449,417.09982
Maldives,Tahiti,MLD-THI-19,United Airlines,75,4806.4946,1757.1816
Phuket,Dubai,RKT-DBI-5,United Airlines,165,1828.4581,3950.4268
Dubai,Stockholm,DBI-SKM-18,Virgin,130,4090.8662,2546.9421
Edinburgh,Dubai,EDN-DBI-11,United Airlines,157,2348.6895,1927.6476
Phuket,Dubai,RKT-DBI-6,Frontier Airlines,106,3538.123,1178.5717
Paris,Phuket,PRI-RKT-14,Virgin,133,1405.3923,880.4006
Paris,Stockholm,PRI-SKM-7,United Airlines,191,4886.7563,3017.6514
Santorini,Maldives,STI-MLD-15,Virgin,154,2915.9277,3033.0352
Berlin,Stockholm,BLN-SKM-14,Ryanair,90,2126.8113,1670.3148
Dubai,Tahiti,DBI-THI-9,EasyJet,79,547.8879,2715.9727
Rio de Janeiro,Stockholm,RDJ-SKM-15,EasyJet,76,1535.0242,3383.4253
Dubai,London,DBI-LDN-9,Delta Air Lines,77,2017.8347,466.5971
Berlin,London,BLN-LDN-9,EasyJet,58,3685.7686,1439.1161
Phuket,Rio de Janeiro,RKT-RDJ-11,Ryanair,142,3898.4626,1710.8835
Phuket,Santorini,RKT-STI-9,Frontier Airlines,95,3771.823,2896.6392
Berlin,Rio de Janeiro,BLN-RDJ-7,Virgin,50,4753.3003,2640.5522
Santorini,Paris,STI-PRI-11,Ryanair,123,1637.9819,3558.3372
Berlin,Rio de Janeiro,BLN-RDJ-8,United Airlines,153,2478.3457,495.58298
Paris,Stockholm,PRI-SKM-8,BlueJet,196,2919.6338,3775.6453
Phuket,Paris,RKT-PRI-13,EasyJet,72,980.36084,2161.5767
Phuket,Stockholm,RKT-SKM-20,Frontier Airlines,184,3537.9458,1743.2616
London,Tahiti,LDN-THI-13,Frontier Airlines,145,1962.4104,2732.2966
Berlin,Maldives,BLN-MLD-14,British Airways,76,4221.836,3049.1475
Rio de Janeiro,London,RDJ-LDN-14,Ryanair,63,4316.4214,1353.8267
Maldives,London,MLD-LDN-10,Virgin,122,4800.762,3921.9531
Rio de Janeiro,Santorini,RDJ-STI-10,Frontier Airlines,71,1153.7396,3603.5583
Paris,Stockholm,PRI-SKM-9,Ryanair,145,2367.3672,898.2031
Phuket,Berlin,RKT-BLN-10,Virgin,97,3771.6465,2452.883
Phuket,Dubai,RKT-DBI-7,British Airways,72,2948.7063,1513.7931
Costa Rica,Maldives,CRA-MLD-9,Ryanair,140,4847.732,1504.5845
Berlin,Costa Rica,BLN-CRA-16,British Airways,55,2856.4895,3398.4573
Dubai,Stockholm,DBI-SKM-19,Ryanair,196,1856.7589,3923.4683
Costa Rica,Rio de Janeiro,CRA-RDJ-4,Virgin,150,1581.3009,667.5774
Tahiti,Maldives,THI-MLD-7,British Airways,115,4221.4053,2562.5195
Santorini,Edinburgh,STI-EDN-13,BlueJet,105,4563.2305,2322.752
Tahiti,Paris,THI-PRI-11,United Airlines,142,3968.9778,1683.4851
Tahiti,Phuket,THI-RKT-12,Frontier Airlines,121,4889.964,937.198
Berlin,Edinburgh,BLN-EDN-13,EasyJet,121,2455.2285,908.1743
Phuket,Paris,RKT-PRI-14,Ryanair,116,885.4326,1951.3024
Stockholm,Santorini,SKM-STI-11,Virgin,133,1805.8933,1401.4805
London,Costa Rica,LDN-CRA-10,United Airlines,88,1344.7566,3660.8354
Stockholm,London,SKM-LDN-9,Frontier Airlines,118,4029.9185,2595.9568
Costa Rica,Santorini,CRA-STI-8,Frontier Airlines,94,2587.7502,3369.2158
Paris,Santorini,PRI-STI-10,Frontier Airlines,183,1684.4187,2919.655
Dubai,Maldives,DBI-MLD-13,United Airlines,185,1983.8304,2040.8555
Stockholm,Santorini,SKM-STI-12,Frontier Airlines,61,4053.4343,504.124
Paris,London,PRI-LDN-6,United Airlines,93,1129.7148,581.5021
London,Tahiti,LDN-THI-14,Ryanair,181,2687.4617,1917.0675
Rio de Janeiro,London,RDJ-LDN-15,British Airways,182,4598.838,2984.159
Costa Rica,Tahiti,CRA-THI-9,Frontier Airlines,102,2679.5276,530.312
Santorini,Stockholm,STI-SKM-13,United Airlines,84,794.0404,1472.4274
Costa Rica,London,CRA-LDN-13,Virgin,56,2925.418,3175.8413
Dubai,Costa Rica,DBI-CRA-13,Virgin,60,3477.659,1450.6957
Paris,Maldives,PRI-MLD-17,Delta Air Lines,112,3521.0127,3387.871
Santorini,Phuket,STI-RKT-6,British Airways,78,848.655,863.8299
Santorini,Rio de Janeiro,STI-RDJ-11,Virgin,187,2573.0269,2286.4966
Rio de Janeiro,Tahiti,RDJ-THI-11,Delta Air Lines,152,1192.8715,3471.6323
Paris,Costa Rica,PRI-CRA-13,British Airways,92,3132.193,449.4301
Rio de Janeiro,Edinburgh,RDJ-EDN-10,British Airways,171,4168.948,1826.8828
Berlin,Stockholm,BLN-SKM-15,Ryanair,137,4328.4863,897.6427
Dubai,Rio de Janeiro,DBI-RDJ-7,Frontier Airlines,101,4296.932,2544.8652
London,Edinburgh,LDN-EDN-14,Delta Air Lines,140,1306.0934,3299.1355
Costa Rica,Paris,CRA-PRI-12,British Airways,150,3539.1416,1471.0204
London,Phuket,LDN-RKT-8,BlueJet,197,4684.12,3082.1694
Paris,Costa Rica,PRI-CRA-14,Delta Air Lines,62,4047.2424,2207.143
Berlin,Paris,BLN-PRI-11,Frontier Airlines,166,2875.2188,3749.2856
Rio de Janeiro,Paris,RDJ-PRI-14,Delta Air Lines,84,2638.5046,1425.8461
Tahiti,Rio de Janeiro,THI-RDJ-11,Virgin,194,1703.3862,3789.9685
Tahiti,Stockholm,THI-SKM-12,EasyJet,168,3163.2046,1738.083
Berlin,Phuket,BLN-RKT-8,EasyJet,98,4418.055,2436.87
Edinburgh,London,EDN-LDN-11,Ryanair,57,1089.7041,1056.583
Tahiti,London,THI-LDN-15,Frontier Airlines,157,1963.8995,3050.5203
Costa Rica,Phuket,CRA-RKT-11,Frontier Airlines,92,3847.9192,2097.2651
Phuket,Stockholm,RKT-SKM-21,British Airways,134,2607.5417,608.4845
Stockholm,Costa Rica,SKM-CRA-13,Frontier Airlines,186,3813.5435,3077.0361
Edinburgh,Dubai,EDN-DBI-12,Virgin,66,1960.5521,873.1511
London,Paris,LDN-PRI-8,British Airways,115,4256.9634,3563.006
Costa Rica,Paris,CRA-PRI-13,Virgin,51,2218.9229,3176.9744
Dubai,Maldives,DBI-MLD-14,Delta Air Lines,193,652.65204,3968.3552
Paris,Santorini,PRI-STI-11,EasyJet,123,2116.1787,3595.3018
Berlin,London,BLN-LDN-10,BlueJet,180,4891.25,2168.2126
Phuket,Maldives,RKT-MLD-11,EasyJet,140,4470.97,1720.1008
Dubai,Rio de Janeiro,DBI-RDJ-8,United Airlines,98,2722.616,1855.6522
Dubai,Santorini,DBI-STI-9,Frontier Airlines,91,4832.824,1407.9945
Dubai,Costa Rica,DBI-CRA-14,British Airways,155,3038.5894,3259.0664
Tahiti,Costa Rica,THI-CRA-12,British Airways,104,3061.3267,1901.8197
Berlin,Costa Rica,BLN-CRA-17,United Airlines,114,2344.1614,2572.4983
Tahiti,Dubai,THI-DBI-7,Ryanair,142,1737.0256,3632.2761
Edinburgh,Santorini,EDN-STI-13,Delta Air Lines,155,3405.3496,3086.5774
Berlin,Phuket,BLN-RKT-9,United Airlines,132,3480.0154,2223.0037
Edinburgh,Costa Rica,EDN-CRA-6,EasyJet,182,2646.2427,3346.5085
Paris,Dubai,PRI-DBI-8,British Airways,184,2844.0864,1051.4403
Berlin,London,BLN-LDN-11,United Airlines,131,614.5113,935.87854
Berlin,London,BLN-LDN-12,United Airlines,172,4427.8877,2424.453
Phuket,Berlin,RKT-BLN-11,British Airways,78,4394.3906,2614.8975
Berlin,Santorini,BLN-STI-19,EasyJet,142,1244.6963,3473.2898
Maldives,Santorini,MLD-STI-12,United Airlines,173,4206.115,566.46326
Paris,Maldives,PRI-MLD-18,BlueJet,112,4513.4277,525.8907
Costa Rica,Dubai,CRA-DBI-7,EasyJet,84,2749.0396,730.56335
Dubai,Phuket,DBI-RKT-13,BlueJet,182,4722.029,1487.7357
Santorini,Paris,STI-PRI-12,BlueJet,69,4450.2124,2847.4673
Phuket,Maldives,RKT-MLD-12,United Airlines,196,4162.924,3226.688
Edinburgh,Santorini,EDN-STI-14,Virgin,194,647.54724,3306.6985
Santorini,Maldives,STI-MLD-16,BlueJet,157,847.35864,1512.1421
Rio de Janeiro,Stockholm,RDJ-SKM-16,Frontier Airlines,166,3468.2908,1401.0159
Phuket,Dubai,RKT-DBI-8,EasyJet,178,4018.149,3934.8413
Santorini,Rio de Janeiro,STI-RDJ-12,BlueJet,110,1804.4156,3487.1433
Rio de Janeiro,Costa Rica,RDJ-CRA-11,Frontier Airlines,165,4400.0083,1025.6921
Stockholm,Paris,SKM-PRI-16,Frontier Airlines,157,3786.907,895.1905
Costa Rica,Maldives,CRA-MLD-10,EasyJet,157,1151.5367,2129.1113
Tahiti,Phuket,THI-RKT-13,Ryanair,102,4855.28,3292.979
Santorini,Rio de Janeiro,STI-RDJ-13,EasyJet,59,3274.8806,3361.642
Phuket,Tahiti,RKT-THI-10,Virgin,132,1204.9719,2444.2393
Santorini,Edinburgh,STI-EDN-14,United Airlines,113,2442.1138,3075.261
Phuket,Rio de Janeiro,RKT-RDJ-12,EasyJet,122,1920.3088,1011.6795
Paris,Stockholm,PRI-SKM-10,Ryanair,100,903.86316,3860.8274
Phuket,Dubai,RKT-DBI-9,United Airlines,161,1814.5236,3971.387
London,Dubai,LDN-DBI-13,United Airlines,198,1393.4165,1672.3561
London,Rio de Janeiro,LDN-RDJ-15,United Airlines,88,4515.8477,1348.3135
Maldives,Tahiti,MLD-THI-20,Frontier Airlines,93,2440.8953,530.6708
Rio de Janeiro,Maldives,RDJ-MLD-14,Virgin,55,2252.5664,3569.3828
Maldives,Tahiti,MLD-THI-21,Frontier Airlines,190,1356.185,841.6843
Santorini,Dubai,STI-DBI-11,United Airlines,51,1803.8087,2189.79
London,Phuket,LDN-RKT-9,United Airlines,97,2773.531,3271.883
Edinburgh,Maldives,EDN-MLD-6,Ryanair,63,1490.0409,3762.4126
Stockholm,Maldives,SKM-MLD-17,Delta Air Lines,156,2339.1216,812.83875
Phuket,London,RKT-LDN-10,British Airways,77,3586.2356,3340.2637
Maldives,Phuket,MLD-RKT-9,EasyJet,146,1594.4229,2732.0393
Paris,Maldives,PRI-MLD-19,EasyJet,134,1652.4613,2643.068
Santorini,London,STI-LDN-13,Frontier Airlines,159,2247.4712,613.9688
Santorini,Phuket,STI-RKT-7,EasyJet,60,747.5497,1722.0553
Tahiti,Dubai,THI-DBI-8,Virgin,149,4726.4634,3754.4165
Rio de Janeiro,Dubai,RDJ-DBI-13,Virgin,156,3367.286,2348.8662
Phuket,Costa Rica,RKT-CRA-10,Delta Air Lines,99,4105.116,1922.4658
Rio de Janeiro,Berlin,RDJ-BLN-6,BlueJet,175,4234.713,711.5843
Phuket,Edinburgh,RKT-EDN-10,British Airways,113,866.5233,2476.3774
London,Maldives,LDN-MLD-8,Delta Air Lines,76,3305.51,1079.7212
Costa Rica,Santorini,CRA-STI-9,United Airlines,61,1066.383,1145.9985
Edinburgh,Dubai,EDN-DBI-13,BlueJet,99,2181.392,1759.8489
London,Paris,LDN-PRI-9,Ryanair,178,1530.07,1789.871
Costa Rica,Tahiti,CRA-THI-10,Frontier Airlines,51,1421.97,2172.4575
Santorini,Costa Rica,STI-CRA-14,Frontier Airlines,191,2760.5186,2530.6543
Dubai,London,DBI-LDN-10,Frontier Airlines,82,907.27844,2454.205
Tahiti,Rio de Janeiro,THI-RDJ-12,BlueJet,105,4916.7666,1134.2435
Stockholm,Tahiti,SKM-THI-5,Delta Air Lines,157,650.9416,1378.762
Edinburgh,Tahiti,EDN-THI-13,Ryanair,151,3287.999,663.0897
Stockholm,Rio de Janeiro,SKM-RDJ-8,United Airlines,88,3809.1843,1191.106
Dubai,Maldives,DBI-MLD-15,EasyJet,53,2013.817,2606.722
Maldives,Rio de Janeiro,MLD-RDJ-12,Ryanair,144,3114.045,3083.0984
Maldives,Phuket,MLD-RKT-10,Delta Air Lines,151,4783.2827,1958.3387
Berlin,Costa Rica,BLN-CRA-18,Delta Air Lines,85,853.03796,3482.8125
Edinburgh,Santorini,EDN-STI-15,Delta Air Lines,109,3636.7507,3338.0989
Dubai,Rio de Janeiro,DBI-RDJ-9,United Airlines,69,4887.408,1197.3967
London,Paris,LDN-PRI-10,EasyJet,96,2004.6686,3496.8708
Tahiti,Berlin,THI-BLN-8,United Airlines,186,3542.288,705.92334
London,Tahiti,LDN-THI-15,BlueJet,69,3818.0962,2511.0127
Paris,Maldives,PRI-MLD-20,Delta Air Lines,118,828.3888,1036.4458
Stockholm,London,SKM-LDN-10,Virgin,84,3016.4707,3567.461
Maldives,Edinburgh,MLD-EDN-11,Ryanair,52,4890.7505,2663.126
Tahiti,Berlin,THI-BLN-9,British Airways,115,4573.4604,1447.7397
Berlin,Maldives,BLN-MLD-15,Frontier Airlines,185,910.6218,2774.7466
Dubai,Paris,DBI-PRI-2,United Airlines,80,3901.2378,2241.487
Stockholm,Paris,SKM-PRI-17,Frontier Airlines,85,1649.0739,1575.4003
Costa Rica,Edinburgh,CRA-EDN-9,Virgin,165,4846.6177,3546.7844
Berlin,Stockholm,BLN-SKM-16,British Airways,57,1874.3728,1381.2646
Costa Rica,Rio de Janeiro,CRA-RDJ-5,Frontier Airlines,62,516.2783,2985.77
Maldives,Costa Rica,MLD-CRA-14,British Airways,134,1101.6152,1109.7153
Edinburgh,Costa Rica,EDN-CRA-7,EasyJet,194,4893.961,2617.243
London,Dubai,LDN-DBI-14,British Airways,155,3189.4019,698.43933
Berlin,Dubai,BLN-DBI-7,Delta Air Lines,167,1376.8994,2932.558
Berlin,Edinburgh,BLN-EDN-14,Ryanair,84,1762.7366,2293.1482
Tahiti,Santorini,THI-STI-10,Ryanair,67,4961.8345,2192.6191
London,Phuket,LDN-RKT-10,British Airways,190,3905.047,2557.6204
Phuket,Dubai,RKT-DBI-10,Virgin,192,1572.6631,3365.5876
Phuket,Tahiti,RKT-THI-11,British Airways,77,4801.8364,3340.4917
Phuket,Santorini,RKT-STI-10,British Airways,172,3324.7222,578.4197
Paris,Edinburgh,PRI-EDN-15,United Airlines,77,3239.9353,1092.6797
Rio de Janeiro,Dubai,RDJ-DBI-14,United Airlines,122,2568.3767,2930.3943
Maldives,Paris,MLD-PRI-15,BlueJet,152,3128.546,1057.4106
Santorini,Berlin,STI-BLN-13,Virgin,72,738.7764,3308.7085
Tahiti,Santorini,THI-STI-11,United Airlines,157,937.47656,3821.0454
Edinburgh,Berlin,EDN-BLN-5,Frontier Airlines,114,2900.6924,3296.5193
Rio de Janeiro,Paris,RDJ-PRI-15,BlueJet,57,2582.5732,3659.751
Tahiti,London,THI-LDN-16,EasyJet,159,3563.8284,2595.238
Paris,Santorini,PRI-STI-12,British Airways,190,686.6689,1307.2046
Dubai,Costa Rica,DBI-CRA-15,EasyJet,130,3098.0046,631.557
London,Berlin,LDN-BLN-13,United Airlines,87,1226.0498,712.75116
Edinburgh,Santorini,EDN-STI-16,Ryanair,136,3571.688,1019.56714
Edinburgh,Phuket,EDN-RKT-11,Delta Air Lines,198,2117.1885,1314.4747
Maldives,Paris,MLD-PRI-16,British Airways,153,3046.1467,3415.928
Dubai,Tahiti,DBI-THI-10,Virgin,148,1404.5957,1738.9285
London,Tahiti,LDN-THI-16,Ryanair,110,3682.371,745.6232
Tahiti,London,THI-LDN-17,EasyJet,130,1617.4908,3499.422
Tahiti,Santorini,THI-STI-12,United Airlines,96,517.24524,837.9251
Edinburgh,Maldives,EDN-MLD-7,BlueJet,95,1671.7625,623.7799
Santorini,Rio de Janeiro,STI-RDJ-14,United Airlines,160,4609.9834,450.71887
Paris,London,PRI-LDN-7,Virgin,50,971.74,2428.8774
Costa Rica,Phuket,CRA-RKT-12,EasyJet,69,3422.4468,3247.302
Paris,Santorini,PRI-STI-13,EasyJet,106,3700.3018,2773.9773
Berlin,Santorini,BLN-STI-20,United Airlines,100,3002.5447,551.4931
Stockholm,Edinburgh,SKM-EDN-10,BlueJet,160,3050.7214,927.42017
Phuket,Dubai,RKT-DBI-11,BlueJet,160,4641.2686,780.0079
Dubai,London,DBI-LDN-11,Frontier Airlines,152,3093.51,1019.41284
London,Costa Rica,LDN-CRA-11,Frontier Airlines,100,885.28674,2633.3743
Berlin,Santorini,BLN-STI-21,EasyJet,178,4641.092,2925.154
Maldives,Edinburgh,MLD-EDN-12,EasyJet,177,3597.6304,1945.4916
Santorini,Costa Rica,STI-CRA-15,Delta Air Lines,100,3166.7024,3220.5605
Santorini,Paris,STI-PRI-13,British Airways,186,3364.2522,3404.8486
London,Edinburgh,LDN-EDN-15,Frontier Airlines,191,2831.9224,2309.4248
Berlin,Stockholm,BLN-SKM-17,BlueJet,58,1773.4559,2221.324
Rio de Janeiro,Phuket,RDJ-RKT-11,EasyJet,191,2968.8867,2824.6633
Santorini,Paris,STI-PRI-14,EasyJet,87,1579.7152,1049.335
London,Maldives,LDN-MLD-9,EasyJet,54,3955.7795,1934.0165
Tahiti,Phuket,THI-RKT-14,EasyJet,133,1979.8994,2639.1028
Phuket,London,RKT-LDN-11,United Airlines,176,1929.5635,2543.0034
Costa Rica,Edinburgh,CRA-EDN-10,BlueJet,88,2069.4849,3027.1853
Phuket,Santorini,RKT-STI-11,Virgin,91,2669.644,3655.6772
Paris,Maldives,PRI-MLD-21,Delta Air Lines,163,1700.0251,3963.2427
Tahiti,Stockholm,THI-SKM-13,BlueJet,138,2237.1614,3887.987
Rio de Janeiro,Tahiti,RDJ-THI-12,BlueJet,89,4177.0474,3009.0532
Rio de Janeiro,Maldives,RDJ-MLD-15,BlueJet,62,4757.788,1507.194
London,Dubai,LDN-DBI-15,United Airlines,74,908.1515,3934.1785
Stockholm,London,SKM-LDN-11,British Airways,65,2021.1073,3060.2205
London,Dubai,LDN-DBI-16,Virgin,52,1624.3082,2751.444
London,Berlin,LDN-BLN-14,EasyJet,121,1800.9719,1341.5908
Stockholm,Berlin,SKM-BLN-11,EasyJet,56,3294.4617,3224.765
Rio de Janeiro,Dubai,RDJ-DBI-15,Virgin,199,4326.491,2415.7183
Dubai,Berlin,DBI-BLN-9,British Airways,111,1733.0708,3938.9824
Berlin,Santorini,BLN-STI-22,British Airways,113,3523.5977,3462.4678
Paris,Stockholm,PRI-SKM-11,Delta Air Lines,64,4839.964,1479.614
Costa Rica,Berlin,CRA-BLN-14,British Airways,142,3641.4993,1431.6007
London,Tahiti,LDN-THI-17,BlueJet,77,2181.9631,2130.184
Tahiti,Phuket,THI-RKT-15,EasyJet,104,1950.0985,2466.4329
Phuket,Dubai,RKT-DBI-12,United Airlines,158,1609.0203,3789.2917
Stockholm,Berlin,SKM-BLN-12,United Airlines,90,586.4535,2341.1445
Phuket,Santorini,RKT-STI-12,Virgin,133,1699.1346,2900.058
Paris,Edinburgh,PRI-EDN-16,Ryanair,196,3154.0393,3246.658
Phuket,Santorini,RKT-STI-13,EasyJet,154,843.6449,2093.5889
London,Phuket,LDN-RKT-11,United Airlines,152,1967.811,3398.0972
Berlin,Tahiti,BLN-THI-10,Delta Air Lines,114,3327.4287,3850.5925
Edinburgh,Dubai,EDN-DBI-14,Frontier Airlines,136,2306.1257,3929.6814
Berlin,Rio de Janeiro,BLN-RDJ-9,BlueJet,154,4946.2974,1490.5188
Santorini,Dubai,STI-DBI-12,Delta Air Lines,189,1479.6693,2084.2922
London,Berlin,LDN-BLN-15,United Airlines,194,1633.8317,2467.35
Berlin,Rio de Janeiro,BLN-RDJ-10,United Airlines,183,4241.4014,3634.8462
